2026-07-10 09:02:32 | INFO     | __main__:main:253 | 业务配置已加载: 8 个模块
2026-07-10 09:02:32 | INFO     | __main__:main:257 | 数据库已初始化
2026-07-10 09:02:32 | INFO     | __main__:main:264 | 启动边缘端服务: 0.0.0.0:8000
2026-07-10 09:02:32 | INFO     | __main__:lifespan:189 | 边缘端服务启动中...
2026-07-10 09:02:32 | INFO     | app.services.mqtt_subscriber:start:157 | MQTT 正在连接 Broker: test.mosquitto.org:1883
2026-07-10 09:02:33 | INFO     | app.services.mqtt_subscriber:start:163 | MQTT 订阅服务已启动: broker=test.mosquitto.org:1883, topic=ac/hospital/+/data
2026-07-10 09:02:33 | INFO     | app.scheduler.scheduler:start_scheduler:60 | 数据清理任务已注册，周期: 6 小时
2026-07-10 09:02:33 | INFO     | app.scheduler.scheduler:start_scheduler:63 | 定时任务调度器已启动
2026-07-10 09:02:33 | INFO     | __main__:lifespan:207 | 边缘端服务已启动
2026-07-10 09:02:33 | INFO     | app.services.mqtt_subscriber:_on_disconnect:230 | MQTT 已断开（rc=Unspecified error），paho 会自动重连...
2026-07-10 09:02:34 | INFO     | app.services.mqtt_subscriber:_on_disconnect:230 | MQTT 已断开（rc=Unspecified error），paho 会自动重连...
2026-07-10 09:03:37 | INFO     | app.services.mqtt_subscriber:_on_disconnect:230 | MQTT 已断开（rc=Keep alive timeout），paho 会自动重连...
2026-07-10 09:03:42 | INFO     | app.services.mqtt_subscriber:_on_disconnect:230 | MQTT 已断开（rc=Unspecified error），paho 会自动重连...
2026-07-10 09:03:50 | INFO     | app.services.mqtt_subscriber:_on_disconnect:230 | MQTT 已断开（rc=Unspecified error），paho 会自动重连...
2026-07-10 09:04:07 | INFO     | app.services.mqtt_subscriber:_on_disconnect:230 | MQTT 已断开（rc=Unspecified error），paho 会自动重连...
2026-07-10 09:04:41 | INFO     | app.services.mqtt_subscriber:_on_disconnect:230 | MQTT 已断开（rc=Unspecified error），paho 会自动重连...
2026-07-10 09:05:13 | INFO     | app.services.batch_import:parse_runtime_file:1413 | 批量导入解析完成: file=工作簿1.xlsx, total=2, running=2, skipped_not_running=0, missing=['outdoor_temp', 'outdoor_humidity', 'indoor_temp', 'indoor_humidity', 'indoor_load', 'chiller_load', 'chiller_power', 'chilled_water_temp', 'cooling_water_temp', 'chilled_pump_freq', 'chilled_pump_power', 'cooling_pump_freq', 'cooling_pump_power', 'cooling_tower_fan_freq', 'cooling_tower_fan_power', 'terminal_fan_power', 'total_power']
2026-07-10 09:05:13 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:13 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:13 | INFO     | app.services.batch_import:parse_runtime_file:1413 | 批量导入解析完成: file=工作簿1.xlsx, total=2, running=2, skipped_not_running=0, missing=['outdoor_temp', 'outdoor_humidity', 'indoor_temp', 'indoor_humidity', 'indoor_load', 'chiller_load', 'chiller_power', 'chilled_water_temp', 'cooling_water_temp', 'chilled_pump_freq', 'chilled_pump_power', 'cooling_pump_freq', 'cooling_pump_power', 'cooling_tower_fan_freq', 'cooling_tower_fan_power', 'terminal_fan_power', 'total_power']
2026-07-10 09:05:13 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:13 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:47 | INFO     | app.services.mqtt_subscriber:_on_connect:214 | MQTT 已连接 Broker 并订阅主题: ac/hospital/+/data
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.bootstrap:build_algorithms:59 | Cursor 算法模块装配完成（能耗/约束/清洗/寻优/兜底/仿真）
2026-07-10 09:05:51 | INFO     | app.main:set_optimizer:86 | 寻优算法已注入
2026-07-10 09:05:51 | INFO     | app.main:set_energy_model:93 | 能耗模型已注入
2026-07-10 09:05:51 | INFO     | app.main:set_data_cleaner:100 | 数据清洗已注入
2026-07-10 09:05:51 | INFO     | app.main:set_constraints:107 | 约束校验已注入
2026-07-10 09:05:51 | INFO     | app.services.simulator:set_generator:99 | 数据生成器已替换
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.main:set_constraints:107 | 约束校验已注入
2026-07-10 09:05:51 | INFO     | app.main:set_energy_model:93 | 能耗模型已注入
2026-07-10 09:05:51 | INFO     | app.main:bootstrap_cursor_algorithms:133 | Cursor 核心算法已全部注入并接管闭环
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
2026-07-10 09:05:51 | INFO     | app.algorithms.constraints:__init__:89 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
