2026-07-11 08:53:45 | INFO     | __main__:main:253 | 业务配置已加载: 8 个模块
2026-07-11 08:53:45 | INFO     | __main__:main:257 | 数据库已初始化
2026-07-11 08:53:45 | INFO     | __main__:main:264 | 启动边缘端服务: 0.0.0.0:8000
2026-07-11 08:53:45 | INFO     | __main__:lifespan:189 | 边缘端服务启动中...
2026-07-11 08:53:45 | INFO     | app.services.mqtt_subscriber:start:157 | MQTT 正在连接 Broker: test.mosquitto.org:1883
2026-07-11 08:53:45 | INFO     | app.services.mqtt_subscriber:start:163 | MQTT 订阅服务已启动: broker=test.mosquitto.org:1883, topic=ac/hospital/+/data
2026-07-11 08:53:45 | INFO     | app.scheduler.scheduler:start_scheduler:60 | 数据清理任务已注册，周期: 6 小时
2026-07-11 08:53:45 | INFO     | app.scheduler.scheduler:start_scheduler:63 | 定时任务调度器已启动
2026-07-11 08:53:45 | INFO     | __main__:lifespan:207 | 边缘端服务已启动
2026-07-11 08:53:46 | INFO     | app.services.mqtt_subscriber:_on_connect:214 | MQTT 已连接 Broker 并订阅主题: ac/hospital/+/data
2026-07-11 08:57:26 | INFO     | app.services.batch_import:parse_runtime_file:1413 | 批量导入解析完成: file=工作簿1.xlsx, total=2, running=2, skipped_not_running=0, missing=['outdoor_temp', 'outdoor_humidity', 'indoor_temp', 'indoor_humidity', 'indoor_load', 'chiller_load', 'chiller_power', 'chilled_water_temp', 'cooling_water_temp', 'chilled_pump_freq', 'chilled_pump_power', 'cooling_pump_freq', 'cooling_pump_power', 'cooling_tower_fan_freq', 'cooling_tower_fan_power', 'terminal_fan_power', 'total_power']
2026-07-11 08:57:26 | INFO     | app.algorithms.constraints:__init__:106 | 安全约束已加载: {'chilled_pump_freq': (25.0, 50.0), 'cooling_pump_freq': (25.0, 50.0), 'cooling_tower_fan_freq': (20.0, 45.0)}, 冷水温度查表={'below_25': 14.0, 'range_25_29': 12.0, 'range_29_33': 10.0, 'range_33_37': 9.0, 'above_37': 8.0}, 舒适温度=(24.0, 26.0)
